Customer_ID,Age,Gender,City,Membership_Type,PreferredLoginDevice,Average_Rating,Last_Purchase_Date,Last_Purchase,Satisfaction Level,Product Category,Total Purchase Amount,Churn
1533,54,Male,San Francisco,Gold,Computer,4.7,28/12/2023,10,Satisfied,Books,3731,0
1534,54,Male,Los Angeles,Silver,Mobile Phone,4.2,24/12/2023,14,Satisfied,Electronics,2401,0
1535,54,Male,Chicago,Bronze,Mobile Phone,3.5,1/12/2023,37,Unsatisfied,Books,3663,0
1536,42,Male,Chicago,Bronze,Mobile Phone,3.5,1/12/2023,37,Unsatisfied,Clothing,4358,0
1537,52,Female,San Francisco,Gold,Mobile Phone,4.2,20/12/2023,18,Neutral,Clothing,1891,0
1538,52,Female,Chicago,Bronze,Mobile Phone,4.5,11/12/2023,27,Satisfied,Books,4314,0
1539,70,Male,New York,Gold,Mobile Phone,4.3,25/12/2023,13,Neutral,Electronics,3169,0
1540,70,Male,Houston,Bronze,Computer,4.6,11/12/2023,27,Satisfied,Books,1252,0
1541,70,Male,Los Angeles,Silver,Mobile Phone,3.6,29/11/2023,39,Unsatisfied,Books,1667,0
1542,67,Female,Miami,Silver,Computer,3.5,1/12/2023,37,Unsatisfied,Clothing,4298,0
1543,42,Female,Miami,Silver,Mobile Phone,4.1,14/11/2023,54,Unsatisfied,Home,4903,1
1544,44,Male,Chicago,Bronze,Mobile Phone,3.5,1/12/2023,37,Unsatisfied,Home,2226,0
1545,38,Male,Houston,Bronze,Computer,3.8,5/12/2023,33,Unsatisfied,Electronics,2588,0
1546,38,Male,San Francisco,Gold,Computer,3.6,29/11/2023,39,Unsatisfied,Clothing,1257,0
1547,38,Male,Miami,Silver,Mobile Phone,4.9,28/12/2023,10,Satisfied,Electronics,917,0
1548,40,Male,Los Angeles,Silver,Computer,3,20/12/2023,18,Neutral,Home,4848,0
1549,70,Male,New York,Gold,Mobile Phone,4.8,20/12/2023,18,Satisfied,Books,1154,0
1550,70,Male,Houston,Bronze,Mobile Phone,3.3,17/12/2023,21,Neutral,Books,2639,0
1551,70,Female,Los Angeles,Silver,Mobile Phone,4.5,11/12/2023,27,Satisfied,Books,3171,1
1552,70,Female,Chicago,Bronze,Mobile Phone,4.2,20/12/2023,18,Neutral,Home,4484,1
1553,27,Female,Miami,Silver,Computer,4.9,29/12/2023,9,Satisfied,Electronics,4053,1
1554,45,Male,New York,Gold,Computer,3.4,10/12/2023,28,Neutral,Clothing,329,0
1555,45,Male,Los Angeles,Silver,Mobile Phone,4.5,6/12/2023,32,Satisfied,Electronics,5059,0
1556,33,Male,Los Angeles,Silver,Mobile Phone,4.3,25/12/2023,13,Neutral,Electronics,2231,1
1557,43,Female,San Francisco,Gold,Mobile Phone,3.3,28/11/2023,40,Unsatisfied,Electronics,3304,0
1558,34,Male,Los Angeles,Silver,Mobile Phone,4.5,10/12/2023,28,Satisfied,Books,1355,1
1559,36,Female,Los Angeles,Silver,Computer,4.5,12/12/2023,26,Satisfied,Home,3751,1
1560,36,Female,Houston,Bronze,Mobile Phone,4.1,14/11/2023,54,Unsatisfied,Home,4642,1
1561,36,Female,New York,Gold,Mobile Phone,3.4,15/12/2023,23,Neutral,Electronics,195,1
1562,42,Female,Miami,Silver,Mobile Phone,4.8,25/12/2023,13,Satisfied,Books,4386,0
1563,26,Female,Houston,Bronze,Mobile Phone,3.2,14/12/2023,24,Neutral,Electronics,3208,1
1564,26,Female,New York,Gold,Mobile Phone,4.4,16/12/2023,22,Satisfied,Books,1533,1
1565,70,Female,Miami,Silver,Mobile Phone,4.6,13/12/2023,25,Satisfied,Home,1868,0
1566,39,Female,San Francisco,Gold,Computer,3.6,22/11/2023,46,Unsatisfied,Clothing,839,0
1567,39,Female,Chicago,Bronze,Computer,4.1,19/12/2023,19,Neutral,Home,3573,0
1568,39,Female,Miami,Silver,Mobile Phone,4.9,26/12/2023,12,Satisfied,Books,2834,0
1569,56,Female,New York,Gold,Mobile Phone,3.2,14/12/2023,24,Neutral,Electronics,1750,0
1570,24,Male,New York,Gold,Mobile Phone,4.5,12/12/2023,26,Satisfied,Electronics,3209,0
1571,45,Male,Miami,Silver,Computer,3.3,29/11/2023,39,Unsatisfied,Home,4557,0
1572,21,Male,Miami,Silver,Mobile Phone,3.8,6/12/2023,32,Unsatisfied,Home,3965,0
1573,25,Male,Houston,Bronze,Mobile Phone,4.9,28/12/2023,10,Satisfied,Clothing,2025,0
1574,29,Male,Chicago,Bronze,Mobile Phone,4.3,25/12/2023,13,Neutral,Electronics,4817,0
1575,59,Male,Miami,Silver,Mobile Phone,3.3,29/11/2023,39,Unsatisfied,Books,2783,0
1576,65,Male,Houston,Bronze,Mobile Phone,4,18/11/2023,50,Unsatisfied,Home,2836,1
1577,65,Male,Los Angeles,Silver,Mobile Phone,4.8,20/12/2023,18,Satisfied,Electronics,1541,1
1578,65,Male,New York,Gold,Mobile Phone,3.3,17/12/2023,21,Neutral,Clothing,571,1
1579,65,Male,San Francisco,Gold,Computer,3.5,3/12/2023,35,Unsatisfied,Home,4511,1
1580,65,Male,Chicago,Bronze,Computer,4.2,22/12/2023,16,Neutral,Books,3845,1
1581,65,Male,Houston,Bronze,Mobile Phone,3.9,22/11/2023,46,Unsatisfied,Books,2706,1
1582,65,Male,Miami,Silver,Computer,4.7,29/12/2023,9,Satisfied,Home,3809,1
1583,18,Female,New York,Gold,Computer,3.1,19/12/2023,19,Neutral,Books,5050,0
1584,18,Female,Houston,Bronze,Mobile Phone,3.8,5/12/2023,33,Unsatisfied,Books,2996,0
1585,39,Female,Houston,Bronze,Mobile Phone,3.4,15/12/2023,23,Unsatisfied,Home,2740,0
1586,54,Female,Houston,Bronze,Mobile Phone,3.1,18/12/2023,20,Neutral,Clothing,1496,0
1587,54,Female,New York,Gold,Mobile Phone,4.7,17/12/2023,21,Satisfied,Home,4711,0
1588,45,Female,New York,Gold,Mobile Phone,4.6,13/12/2023,25,Satisfied,Home,3994,0
1589,45,Female,Chicago,Bronze,Computer,3.4,26/11/2023,42,Unsatisfied,Clothing,4013,0
1590,45,Female,Los Angeles,Silver,Mobile Phone,4.1,20/12/2023,18,Neutral,Electronics,788,0
1591,48,Female,San Francisco,Gold,Mobile Phone,4.8,25/12/2023,13,Satisfied,Clothing,589,0
1592,48,Female,Houston,Bronze,Mobile Phone,3.4,15/12/2023,23,Neutral,Home,1553,0
1593,48,Female,Miami,Silver,Mobile Phone,4.1,14/11/2023,54,Unsatisfied,Home,266,0
1594,24,Female,Chicago,Bronze,Computer,3.5,1/12/2023,37,Unsatisfied,Electronics,3495,0
1595,24,Female,Los Angeles,Silver,Computer,4.2,24/12/2023,14,Satisfied,Clothing,2977,0
1596,34,Female,Los Angeles,Silver,Mobile Phone,4.1,21/12/2023,17,Neutral,Home,1190,0
1597,34,Female,New York,Gold,Mobile Phone,4.4,16/12/2023,22,Satisfied,Clothing,1445,0
1598,57,Male,New York,Gold,Mobile Phone,4.7,19/12/2023,19,Satisfied,Books,1088,0
1599,57,Male,Los Angeles,Silver,Mobile Phone,4,23/12/2023,15,Neutral,Books,2272,0
1600,38,Male,Houston,Bronze,Mobile Phone,3.3,17/12/2023,21,Neutral,Electronics,4185,0
1601,69,Female,Chicago,Bronze,Mobile Phone,3.6,21/11/2023,47,Unsatisfied,Clothing,1948,0
1602,30,Male,Miami,Silver,Mobile Phone,3.8,6/12/2023,32,Unsatisfied,Electronics,1776,0
1603,27,Male,Chicago,Bronze,Mobile Phone,3.3,30/11/2023,38,Unsatisfied,Books,1743,0
1604,54,Male,Los Angeles,Silver,Computer,3.6,30/11/2023,38,Unsatisfied,Home,2135,0
1605,22,Female,San Francisco,Gold,Mobile Phone,3.3,28/11/2023,40,Unsatisfied,Clothing,1276,0
1606,43,Male,San Francisco,Gold,Computer,4.9,27/12/2023,11,Satisfied,Home,261,0
1607,43,Male,Miami,Silver,Computer,3.8,27/11/2023,41,Unsatisfied,Clothing,3566,0
1608,58,Female,Chicago,Bronze,Mobile Phone,3.3,30/11/2023,38,Unsatisfied,Clothing,2259,0
1609,56,Female,New York,Gold,Computer,3.4,12/12/2023,26,Neutral,Electronics,3265,0
1610,56,Female,Chicago,Bronze,Computer,4.3,24/12/2023,14,Neutral,Clothing,1772,0
1611,56,Female,Los Angeles,Silver,Mobile Phone,4.5,9/12/2023,29,Satisfied,Clothing,3659,0
1612,34,Female,Houston,Bronze,Computer,4.9,29/12/2023,9,Satisfied,Electronics,3018,1
1613,66,Female,Los Angeles,Silver,Computer,3.1,19/12/2023,19,Neutral,Home,4696,0
1614,66,Female,New York,Gold,Mobile Phone,3.8,5/12/2023,33,Unsatisfied,Electronics,4135,0
1615,70,Male,Miami,Silver,Mobile Phone,4.6,25/12/2023,13,Satisfied,Home,943,0
1616,70,Male,San Francisco,Gold,Mobile Phone,4.8,25/12/2023,13,Satisfied,Home,2465,0
1617,70,Male,Chicago,Bronze,Mobile Phone,3.3,27/11/2023,41,Unsatisfied,Home,1131,0
1618,34,Male,Houston,Bronze,Mobile Phone,4.1,14/11/2023,54,Unsatisfied,Clothing,4013,1
1619,41,Female,Los Angeles,Silver,Computer,4.1,21/12/2023,17,Neutral,Electronics,3852,1
1620,55,Male,Los Angeles,Silver,Computer,4.5,6/12/2023,32,Satisfied,Home,4117,0
1621,62,Female,Los Angeles,Silver,Mobile Phone,3.3,28/11/2023,40,Unsatisfied,Electronics,2465,0
1622,62,Female,New York,Gold,Mobile Phone,4.1,21/12/2023,17,Neutral,Books,1345,0
1623,68,Female,Miami,Silver,Mobile Phone,4.7,28/12/2023,10,Satisfied,Books,3705,0
1624,60,Female,Chicago,Bronze,Computer,3.6,29/11/2023,39,Unsatisfied,Electronics,5288,1
1625,55,Female,Los Angeles,Silver,Mobile Phone,4.8,29/12/2023,9,Satisfied,Electronics,3842,0
1626,29,Male,Los Angeles,Silver,Computer,4.5,11/12/2023,27,Satisfied,Home,3177,0
1627,29,Male,Chicago,Bronze,Mobile Phone,4.3,25/12/2023,13,Neutral,Home,3630,0
1628,31,Male,New York,Gold,Mobile Phone,4,23/12/2023,15,Neutral,Home,518,0
1629,31,Male,Los Angeles,Silver,Mobile Phone,3.3,29/11/2023,39,Unsatisfied,Clothing,4089,0
1630,31,Male,Chicago,Bronze,Mobile Phone,4.8,25/12/2023,13,Satisfied,Electronics,3052,0
1631,20,Male,Miami,Silver,Mobile Phone,3.8,5/12/2023,33,Unsatisfied,Electronics,3384,0
1632,20,Male,Houston,Bronze,Computer,3.1,19/12/2023,19,Neutral,Home,1411,0
1633,20,Male,New York,Gold,Mobile Phone,4.5,18/12/2023,20,Satisfied,Electronics,2070,0
1634,37,Male,New York,Gold,Computer,4.6,11/12/2023,27,Satisfied,Books,3400,1
1635,50,Female,Los Angeles,Silver,Mobile Phone,4,24/12/2023,14,Neutral,Electronics,2776,0
1636,50,Female,New York,Gold,Mobile Phone,4.5,17/12/2023,21,Satisfied,Electronics,1405,0
1637,21,Male,Chicago,Bronze,Computer,4.3,25/12/2023,13,Neutral,Clothing,2376,0
1638,22,Female,San Francisco,Gold,Mobile Phone,3.3,23/11/2023,45,Unsatisfied,Clothing,4374,0
1639,54,Male,Houston,Bronze,Mobile Phone,3.2,18/12/2023,20,Neutral,Books,1881,0
1640,47,Female,Los Angeles,Silver,Computer,4.1,19/12/2023,19,Neutral,Home,1608,0
1641,47,Female,New York,Gold,Computer,4.5,4/12/2023,34,Satisfied,Books,2905,0
1642,61,Female,Los Angeles,Silver,Mobile Phone,4.5,12/12/2023,26,Satisfied,Clothing,1172,1
1643,43,Male,San Francisco,Gold,Mobile Phone,4.8,29/12/2023,9,Satisfied,Electronics,2719,0
1644,40,Female,Miami,Silver,Computer,3.9,22/11/2023,46,Unsatisfied,Clothing,2027,0
1645,38,Male,Miami,Silver,Mobile Phone,4.9,29/12/2023,9,Satisfied,Home,4524,0
1646,70,Female,Los Angeles,Silver,Computer,4.4,16/12/2023,22,Satisfied,Books,642,1
1647,70,Female,New York,Gold,Mobile Phone,3.2,14/12/2023,24,Neutral,Books,3383,1
1648,70,Female,Houston,Bronze,Mobile Phone,3.9,21/11/2023,47,Unsatisfied,Clothing,3731,1
1649,62,Male,Chicago,Bronze,Mobile Phone,3.3,28/11/2023,40,Unsatisfied,Electronics,3809,0
1650,62,Male,San Francisco,Gold,Computer,4.8,26/12/2023,12,Satisfied,Home,3218,0
1651,62,Male,Miami,Silver,Mobile Phone,4,15/11/2023,53,Unsatisfied,Clothing,4683,0
1652,55,Female,Los Angeles,Silver,Mobile Phone,4.8,26/12/2023,12,Satisfied,Books,4009,1
1653,56,Male,San Francisco,Gold,Computer,3.3,25/11/2023,43,Unsatisfied,Home,1126,0
1654,56,Male,Chicago,Bronze,Computer,4.2,20/12/2023,18,Neutral,Books,4431,0
1655,57,Female,Chicago,Bronze,Mobile Phone,4.9,29/12/2023,9,Satisfied,Books,4085,0
1656,23,Female,San Francisco,Gold,Mobile Phone,3.6,30/11/2023,38,Unsatisfied,Clothing,2282,0
1657,32,Male,Miami,Silver,Computer,3.9,22/11/2023,46,Unsatisfied,Home,2451,0
1658,33,Male,Los Angeles,Silver,Computer,4,23/12/2023,15,Neutral,Books,3336,0
1659,33,Male,New York,Gold,Mobile Phone,4.7,19/12/2023,19,Satisfied,Books,4326,0
1660,39,Male,Houston,Bronze,Mobile Phone,4.1,14/11/2023,54,Unsatisfied,Home,2023,0
1661,29,Female,Los Angeles,Silver,Computer,4.3,26/12/2023,12,Neutral,Electronics,3763,0
1662,29,Female,Chicago,Bronze,Mobile Phone,3.6,30/11/2023,38,Unsatisfied,Clothing,3843,0
1663,40,Female,San Francisco,Gold,Mobile Phone,3.3,19/11/2023,49,Unsatisfied,Clothing,2215,0
1664,40,Female,Chicago,Bronze,Computer,4.2,17/12/2023,21,Neutral,Clothing,3045,0
1665,40,Female,Los Angeles,Silver,Mobile Phone,4.5,10/12/2023,28,Satisfied,Books,4234,0
1666,40,Female,Miami,Silver,Computer,4.6,13/12/2023,25,Satisfied,Books,2601,0
1667,52,Female,Los Angeles,Silver,Mobile Phone,3.5,1/12/2023,37,Unsatisfied,Books,2004,0
1668,20,Male,Chicago,Bronze,Mobile Phone,3.6,28/11/2023,40,Unsatisfied,Books,898,0
1669,20,Male,San Francisco,Gold,Mobile Phone,4.9,28/12/2023,10,Satisfied,Books,710,0
1670,44,Female,Chicago,Bronze,Mobile Phone,4.2,17/12/2023,21,Neutral,Clothing,900,0
1671,66,Female,Los Angeles,Silver,Mobile Phone,3.3,27/11/2023,41,Unsatisfied,Clothing,4254,0
1672,58,Male,New York,Gold,Mobile Phone,3,16/12/2023,22,Neutral,Clothing,1996,0
1673,58,Male,San Francisco,Gold,Mobile Phone,3.3,23/11/2023,45,Unsatisfied,Electronics,3619,0
1674,58,Male,Los Angeles,Silver,Mobile Phone,4.5,13/12/2023,25,Satisfied,Clothing,3826,0
1675,58,Male,Chicago,Bronze,Computer,4.1,20/12/2023,18,Neutral,Clothing,779,0
1676,48,Male,San Francisco,Gold,Mobile Phone,3.3,28/11/2023,40,Unsatisfied,Books,682,0
1677,38,Female,Chicago,Bronze,Computer,3.5,1/12/2023,37,Unsatisfied,Electronics,5107,0
1678,38,Female,Los Angeles,Silver,Mobile Phone,4.2,24/12/2023,14,Satisfied,Clothing,5002,0
1679,25,Female,Houston,Bronze,Mobile Phone,3.1,15/12/2023,23,Neutral,Books,211,0
1680,59,Male,Miami,Silver,Mobile Phone,4.9,26/12/2023,12,Satisfied,Electronics,373,0
1681,59,Male,Chicago,Bronze,Computer,4.1,21/12/2023,17,Neutral,Books,4696,0
1682,59,Male,San Francisco,Gold,Mobile Phone,3.6,24/11/2023,44,Unsatisfied,Clothing,501,0
1683,25,Male,New York,Gold,Computer,3.2,14/12/2023,24,Neutral,Home,4150,0
1684,63,Female,New York,Gold,Mobile Phone,3.2,13/12/2023,25,Neutral,Clothing,4785,0
1685,63,Female,Houston,Bronze,Computer,4,13/11/2023,55,Unsatisfied,Electronics,3313,0
1686,63,Female,Miami,Silver,Mobile Phone,4.8,27/12/2023,11,Satisfied,Clothing,2195,0
1687,31,Male,Houston,Bronze,Mobile Phone,4.1,5/11/2023,63,Unsatisfied,Books,4542,0
1688,66,Male,Los Angeles,Silver,Mobile Phone,4.5,5/12/2023,33,Satisfied,Home,3918,0
1689,42,Male,Los Angeles,Silver,Computer,4.5,18/12/2023,20,Satisfied,Electronics,3497,1
1690,42,Male,Chicago,Bronze,Mobile Phone,4.2,24/12/2023,14,Satisfied,Books,4920,1
1691,46,Male,Houston,Bronze,Mobile Phone,4.6,11/12/2023,27,Satisfied,Home,4504,0
1692,46,Male,New York,Gold,Computer,4.3,25/12/2023,13,Neutral,Electronics,3251,0
1693,42,Female,New York,Gold,Computer,4.5,12/12/2023,26,Satisfied,Electronics,4609,0
1694,25,Male,Houston,Bronze,Mobile Phone,4.1,20/12/2023,18,Neutral,Books,2433,1
1695,36,Male,New York,Gold,Mobile Phone,4.5,12/12/2023,26,Satisfied,Electronics,3857,0
1696,36,Male,Los Angeles,Silver,Mobile Phone,4.3,26/12/2023,12,Neutral,Home,3206,0
1697,52,Female,Los Angeles,Silver,Mobile Phone,4.1,21/12/2023,17,Neutral,Home,3754,0
1698,64,Male,New York,Gold,Mobile Phone,4.5,10/12/2023,28,Satisfied,Clothing,5313,0
1699,64,Male,Houston,Bronze,Mobile Phone,3.2,13/12/2023,25,Neutral,Books,2164,0
1700,60,Male,Los Angeles,Silver,Mobile Phone,4,23/12/2023,15,Neutral,Books,2318,0
1701,23,Male,Los Angeles,Silver,Mobile Phone,4.3,25/12/2023,13,Neutral,Clothing,551,0
1702,23,Male,Chicago,Bronze,Mobile Phone,3.6,29/11/2023,39,Unsatisfied,Electronics,3660,0
1703,28,Male,Houston,Bronze,Mobile Phone,3.8,4/12/2023,34,Unsatisfied,Books,1465,0
1704,63,Female,Chicago,Bronze,Mobile Phone,4.5,2/12/2023,36,Satisfied,Books,3173,0
1705,70,Male,Miami,Silver,Mobile Phone,3.3,28/11/2023,40,Unsatisfied,Clothing,444,0
1706,70,Male,San Francisco,Gold,Mobile Phone,4.1,21/12/2023,17,Neutral,Clothing,2347,0
1707,70,Male,Houston,Bronze,Computer,4.8,26/12/2023,12,Satisfied,Electronics,2326,0
1708,70,Male,Chicago,Bronze,Mobile Phone,4.4,16/12/2023,22,Satisfied,Electronics,2684,0
1709,61,Male,Miami,Silver,Mobile Phone,3.9,21/11/2023,47,Unsatisfied,Books,4731,0
1710,39,Female,Miami,Silver,Mobile Phone,4.9,25/12/2023,13,Satisfied,Books,2053,0
1711,52,Male,Chicago,Bronze,Mobile Phone,4.1,22/12/2023,16,Neutral,Books,2528,0
1712,52,Male,San Francisco,Gold,Mobile Phone,3.3,24/11/2023,44,Unsatisfied,Electronics,1035,0
1713,52,Male,Miami,Silver,Mobile Phone,4.8,25/12/2023,13,Satisfied,Home,3589,0
1714,56,Male,Miami,Silver,Mobile Phone,4.1,14/11/2023,54,Unsatisfied,Clothing,1826,0
1715,56,Male,San Francisco,Gold,Mobile Phone,4.8,25/12/2023,13,Satisfied,Electronics,1095,0
1716,55,Female,Houston,Bronze,Computer,3.4,15/12/2023,23,Neutral,Books,1478,0
1717,55,Female,New York,Gold,Mobile Phone,4.5,11/12/2023,27,Satisfied,Home,1697,0
1718,22,Male,Houston,Bronze,Mobile Phone,3.9,21/11/2023,47,Unsatisfied,Books,2547,0
1719,22,Male,New York,Gold,Mobile Phone,3.2,14/12/2023,24,Neutral,Clothing,3183,0
1720,65,Male,Los Angeles,Silver,Mobile Phone,4,23/12/2023,15,Neutral,Books,605,0
1721,59,Female,Miami,Silver,Computer,3.4,15/12/2023,23,Neutral,Books,1234,0
1722,44,Male,New York,Gold,Mobile Phone,4.1,21/12/2023,17,Neutral,Electronics,301,0
1723,44,Male,Los Angeles,Silver,Mobile Phone,3.3,28/11/2023,40,Unsatisfied,Home,2595,0
1724,62,Male,Miami,Silver,Mobile Phone,4.8,24/12/2023,14,Satisfied,Home,1981,0
1725,65,Male,New York,Gold,Mobile Phone,3.4,14/12/2023,24,Neutral,Home,3779,0
1726,46,Male,New York,Gold,Mobile Phone,3.1,14/12/2023,24,Neutral,Books,1298,0
1727,46,Male,Houston,Bronze,Mobile Phone,3.8,29/11/2023,39,Unsatisfied,Electronics,2311,0
1728,20,Male,Chicago,Bronze,Computer,3.3,23/11/2023,45,Unsatisfied,Home,3798,0
1729,20,Male,San Francisco,Gold,Computer,4.6,25/12/2023,13,Satisfied,Clothing,2916,0
1730,20,Male,San Francisco,Gold,Computer,4.8,25/12/2023,13,Satisfied,Clothing,2118,0
1731,20,Male,Chicago,Bronze,Mobile Phone,3.3,29/11/2023,39,Unsatisfied,Electronics,4819,0
1732,20,Male,Los Angeles,Silver,Mobile Phone,4,23/12/2023,15,Neutral,Books,2237,0
1733,30,Male,Los Angeles,Silver,Computer,3.6,29/11/2023,39,Unsatisfied,Home,4992,0
1734,36,Male,Chicago,Bronze,Mobile Phone,3.6,24/11/2023,44,Unsatisfied,Electronics,2490,1
1735,36,Male,San Francisco,Gold,Mobile Phone,4.9,26/12/2023,12,Satisfied,Electronics,539,1
1736,35,Male,New York,Gold,Mobile Phone,4.2,24/12/2023,14,Satisfied,Books,2015,0
1737,35,Male,Los Angeles,Silver,Mobile Phone,3.5,1/12/2023,37,Unsatisfied,Electronics,4106,0
1738,35,Male,Chicago,Bronze,Mobile Phone,4.7,28/12/2023,10,Satisfied,Home,3011,0
1739,31,Female,Los Angeles,Silver,Computer,4.1,21/12/2023,17,Neutral,Clothing,3669,1
1740,29,Male,San Francisco,Gold,Mobile Phone,4.9,29/12/2023,9,Satisfied,Home,1221,0
1741,29,Male,Los Angeles,Silver,Computer,4.3,26/12/2023,12,Neutral,Clothing,2203,0
1742,29,Male,New York,Gold,Mobile Phone,4.5,12/12/2023,26,Satisfied,Clothing,3964,0
1743,29,Male,Chicago,Bronze,Mobile Phone,3.6,30/11/2023,38,Unsatisfied,Electronics,3784,0
1744,48,Male,Houston,Bronze,Mobile Phone,3.1,19/12/2023,19,Neutral,Books,2617,0
1745,62,Female,Houston,Bronze,Computer,3,20/12/2023,18,Neutral,Clothing,1339,0
1746,62,Female,Miami,Silver,Mobile Phone,3.8,6/12/2023,32,Unsatisfied,Books,3092,0
1747,62,Female,San Francisco,Gold,Mobile Phone,4.9,29/12/2023,9,Satisfied,Clothing,2725,0
1748,61,Male,Houston,Bronze,Mobile Phone,3.1,19/12/2023,19,Neutral,Books,625,1
1749,61,Male,Miami,Silver,Mobile Phone,3.8,5/12/2023,33,Unsatisfied,Books,1136,1
1750,61,Male,San Francisco,Gold,Mobile Phone,4.9,28/12/2023,10,Satisfied,Clothing,2291,1
1751,30,Female,San Francisco,Gold,Mobile Phone,4.6,27/12/2023,11,Satisfied,Books,2446,0
1752,30,Female,Miami,Silver,Mobile Phone,4,18/11/2023,50,Unsatisfied,Clothing,966,0
1753,70,Female,San Francisco,Gold,Mobile Phone,4.9,28/12/2023,10,Satisfied,Clothing,936,1
1754,70,Female,Miami,Silver,Mobile Phone,3.8,5/12/2023,33,Unsatisfied,Books,2754,1
1755,43,Male,Houston,Bronze,Mobile Phone,3.4,11/12/2023,27,Neutral,Books,3689,0
1756,32,Male,New York,Gold,Mobile Phone,3.1,15/12/2023,23,Neutral,Books,2758,0
1757,41,Female,Miami,Silver,Mobile Phone,4.8,26/12/2023,12,Satisfied,Books,3375,0
1758,41,Female,Chicago,Bronze,Mobile Phone,4.1,21/12/2023,17,Neutral,Clothing,2859,0
1759,41,Female,San Francisco,Gold,Mobile Phone,3.3,28/11/2023,40,Unsatisfied,Clothing,3660,0
1760,56,Male,Miami,Silver,Mobile Phone,3.2,18/12/2023,20,Neutral,Clothing,1760,0
1761,56,Male,San Francisco,Gold,Mobile Phone,3.8,4/12/2023,34,Unsatisfied,Home,555,0
1762,19,Male,Houston,Bronze,Mobile Phone,3.8,5/12/2023,33,Unsatisfied,Clothing,4460,1
1763,35,Male,Chicago,Bronze,Mobile Phone,4.9,27/12/2023,11,Satisfied,Electronics,2231,0
1764,35,Male,San Francisco,Gold,Mobile Phone,3.7,20/11/2023,48,Unsatisfied,Clothing,4166,0
1765,70,Female,San Francisco,Gold,Mobile Phone,3.5,1/12/2023,37,Unsatisfied,Clothing,3234,0
1766,70,Female,Miami,Silver,Mobile Phone,4.7,28/12/2023,10,Satisfied,Electronics,5215,0
1767,51,Female,Houston,Bronze,Mobile Phone,4.3,25/12/2023,13,Neutral,Home,2439,0
1768,51,Female,New York,Gold,Mobile Phone,3.6,29/11/2023,39,Unsatisfied,Books,4533,0
1769,33,Male,San Francisco,Gold,Mobile Phone,4.8,25/12/2023,13,Satisfied,Clothing,2959,0
1770,21,Female,Los Angeles,Silver,Mobile Phone,3.4,8/12/2023,30,Neutral,Clothing,2658,0
1771,57,Female,Los Angeles,Silver,Computer,4.1,22/12/2023,16,Neutral,Home,1947,0
1772,34,Male,Miami,Silver,Mobile Phone,3.8,4/12/2023,34,Unsatisfied,Clothing,1378,1
1773,61,Female,Miami,Silver,Mobile Phone,3.5,1/12/2023,37,Unsatisfied,Electronics,4141,0
1774,42,Male,Miami,Silver,Computer,3.8,26/11/2023,42,Unsatisfied,Books,2372,0
1775,42,Male,San Francisco,Gold,Computer,4.9,25/12/2023,13,Satisfied,Books,4914,0
1776,39,Male,San Francisco,Gold,Computer,4,23/12/2023,15,Neutral,Books,3705,0
1777,39,Male,Chicago,Bronze,Computer,4.7,19/12/2023,19,Satisfied,Clothing,4668,0
1778,39,Male,Los Angeles,Silver,Mobile Phone,3,20/12/2023,18,Neutral,Books,3168,0
1779,63,Female,Miami,Silver,Computer,4.9,28/12/2023,10,Satisfied,Books,1633,0
1780,63,Female,San Francisco,Gold,Mobile Phone,3.6,29/11/2023,39,Unsatisfied,Books,5241,0
1781,41,Male,Houston,Bronze,Mobile Phone,3.1,19/12/2023,19,Neutral,Books,4517,0
1782,51,Female,Miami,Silver,Computer,4.1,9/11/2023,59,Unsatisfied,Home,1147,0
1783,51,Female,San Francisco,Gold,Computer,4.8,25/12/2023,13,Satisfied,Clothing,2430,0
1784,51,Female,Chicago,Bronze,Mobile Phone,3.3,24/11/2023,44,Unsatisfied,Clothing,658,0
1785,45,Male,Miami,Silver,Mobile Phone,3.3,28/11/2023,40,Unsatisfied,Home,4172,0
1786,45,Male,San Francisco,Gold,Computer,4.1,21/12/2023,17,Neutral,Home,618,0
1787,45,Male,Houston,Bronze,Computer,4.8,26/12/2023,12,Satisfied,Clothing,3713,0
1788,53,Female,Houston,Bronze,Mobile Phone,3.2,14/12/2023,24,Neutral,Clothing,3577,0
1789,53,Female,New York,Gold,Mobile Phone,4.4,16/12/2023,22,Satisfied,Clothing,1404,0
1790,29,Female,New York,Gold,Computer,4.5,10/12/2023,28,Satisfied,Home,3349,0
1791,24,Male,New York,Gold,Mobile Phone,3.4,15/12/2023,23,Neutral,Books,4740,0
1792,58,Female,San Francisco,Gold,Mobile Phone,4.8,26/12/2023,12,Satisfied,Home,2848,0
1793,70,Female,New York,Gold,Mobile Phone,3,12/12/2023,26,Neutral,Clothing,437,0
1794,61,Female,Los Angeles,Silver,Computer,4.1,21/12/2023,17,Neutral,Electronics,2403,0
1795,26,Female,Chicago,Bronze,Computer,3.6,29/11/2023,39,Unsatisfied,Books,403,0
1796,26,Female,San Francisco,Gold,Mobile Phone,4.9,28/12/2023,10,Satisfied,Clothing,4031,0
1797,68,Male,Los Angeles,Silver,Computer,3.6,30/11/2023,38,Unsatisfied,Home,1570,0
1798,68,Male,Houston,Bronze,Computer,4.5,12/12/2023,26,Satisfied,Home,2509,0
